retweet_count,reply_count,favorite_count,num_hashtags,num_urls,num_mentions,clean,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,url_ratio,hashtag_ratio,mention_ratio,entropy,wavelet_avg,label
0,0,0,0,0,1,@96Becky aunque ganar alguno de ellos es muuuy dificil... Solo sortean 3,28817,854,556,216,12,http://t.co/iGJXK6V59r,0,0,0.013888889,4.278718311,0.049430533,human
43363,0,0,0,0,1,RT @Calum5SOS: Arias tomorrow ,2461,325,205,12164,1,https://t.co/zx4NpLGdE9,0,0,0.033333333,4.123231429,-0.100046756,human
5,0,0,0,0,1,"RT @MACamposP: Qu? curioso que en el d?a del juicio de B?rcenas contra el PP, ciertos medios alienten su supuesta conexi?n con la mafia. Lo?",2466,3913,165,156,96,http://t.co/2F7mAXv2Rj,0,0,0.007142857,4.344101251,-0.026345892,human
0,0,0,0,1,0,"Felipe Avello dice adi?s a la TV: ""No tengo tiempo?  http://t.co/HLd2z7e4Sv",82194,4493,1894,1636,132,http://t.co/vp9W2kMiPH,0.013333333,0,0,4.576231181,-0.015465361,human
0,0,0,0,0,0,De intercambio de ingl?s espa?ol. http://t.co/z9VHBib6,1767,98,154,14,6,http://t.co/DE0liNQlOJ,0,0,0,4.586009438,0.049968353,human
30223,0,0,0,0,1,"RT @TengoMalosTuits: Yo cuando en el examen dice ""Justifique su respuesta"": http://t.co/uEniz5kCcy",6607,245,151,1103,2,https://t.co/QDQ5vD2Etw,0,0,0.010204082,4.672386464,-0.052105146,human
0,0,1,0,0,0,Para convencerme te haces la enojada pero de inocente t? no tienes nada..,9898,109,111,7922,2,0,0,0,0,3.762995579,0.010735376,human
2,0,0,0,0,1,"RT @Isabelvolando: Muchos no entend?is nada, no sab?is lo que significan para mi, ni lo que siento ahora mismo.Me han partido por la mitad.",3176,1625,1054,8125,4,http://t.co/mNz1YeOiZl,0,0,0.007194245,4.272844904,-0.080840995,human
0,0,0,0,0,1,"@R9Soldado tu a jugar al f?tbol que eres mal?simo. Mejor parecer est?pido y estar callado que abrir la boca y confirmarlo, retrogrado",8102,241,273,1067,0,0,0,0,0.007518797,4.232950665,0.003567508,human
0,0,0,0,0,1,@YungRama y r u so photogenic????,24072,2245,1260,4402,153,http://t.co/Z6bCiz7WPi,0,0,0.03030303,4.063650847,0.093159027,human
0,0,0,0,0,0,"Arda es torpeee, muy torpeee, se ha cargado el esfuerzo de todo su equipo",8102,241,273,1067,0,0,0,0,0,3.847600825,0.08169331,human
4,0,0,0,0,1,"RT @SrtoGoulding: Menos risas, que con lo que tenemos en casa, no esta la cosa para reirse de nadie.",46114,877,655,6643,5,http://t.co/8RsOkfnMko,0,0,0.01,4.077083337,-0.052254414,human
0,0,0,0,0,1,@JoaqGuirao A mi los de Los Increibles me gustan mucho.,17282,242,139,466,16,http://t.co/DhOnHqZNAf,0,0,0.018181818,4.269386705,-0.058305947,human
0,0,0,0,1,2,@chemaparis ?Qu? parece una Harley y es una Vespa? http://t.co/peLd9gYDIZ v?a @La_SER,2466,3913,165,156,96,http://t.co/2F7mAXv2Rj,0.011764706,0,0.023529412,4.710878904,0.075664164,human
0,0,1,0,0,0,"Asi te quiero yo, con todos los cambios y los planes que hiciste en mi ideolog?a, con esa forma perfecta de hacerme sentir que me quer?as..",9898,109,111,7922,2,0,0,0,0,4.108685944,-0.037843178,human
1,0,0,0,0,3,RT @harrysplugss: @northemmosphere @IDIOTITS sobra,172402,11781,12621,185467,135,https://t.co/fTHXkk7OPm,0,0,0.06,4.328884071,-0.054503112,human
0,0,1,0,0,0,@dxxnielxx bicha cabrona,7837,233,196,630,0,0,0,0,0,3.636842188,-0.043025965,human
1,0,0,0,0,1,"RT @JuanRoldanMJR: Como en los, no muy viejos tiempos (?",6607,245,151,1103,2,https://t.co/QDQ5vD2Etw,0,0,0.017857143,4.285919931,-0.028893541,human
66,0,0,0,0,1,"RT @SectaNihilista: Un 25% de los espa?oles cree que el Sol gira alrededor de la Tierra, curiosamente el % de votos que obtuvo el PP en las?",8102,241,273,1067,0,0,0,0,0.007142857,4.252555972,-0.022126725,human
0,0,0,0,0,0,"Vamos a ver, es que no me entra en la puta cabeza.",3176,1625,1054,8125,4,http://t.co/mNz1YeOiZl,0,0,0,3.761624105,0.02031074,human
1,0,0,0,0,2,"RT @SummergirlSG: @whatisasays ya...y Erin llorando fue lo peor. Y Voight el mejor, para variar.",12413,960,513,1258,6,http://t.co/QZofenSIfc,0,0,0.020833333,4.474810226,-0.023966226,human
0,0,0,1,0,2,@headbangirl @katyperry paciencia.. todavia falta #CaliforniaGirl,23274,1484,1307,320,43,http://t.co/J5zTI9DFUG,0,0.015384615,0.030769231,4.188688187,-0.00173283,human
15,0,0,2,0,1,"RT @Telemundo: ""No temas, aunque seas est?ril Dios te dar? un hijo"" #NowWatching #LaBiblia",46114,877,655,6643,5,http://t.co/8RsOkfnMko,0,0.022222222,0.011111111,4.570823889,-0.056443424,human
2,0,0,2,0,1,RT @iCliffordx5S0S: Mil docientos ochenta y cuatro   #vote5sos #kca,10577,2158,939,28304,16,http://t.co/ryAimGieuo,0,0.029850746,0.014925373,4.467052953,-0.030094411,human
0,0,0,0,0,0,Quiero aprender alem?n jdr,6747,592,254,7636,3,http://t.co/s1SZws5B9A,0,0,0,3.671405583,-0.0244394,human
0,0,1,0,0,0,La ?nica forma de completarse es creerse incompleto,8102,241,273,1067,0,0,0,0,0,3.806518294,0.060801649,human
0,0,0,0,0,1,"@JosefaRostro no afortunadamente, ya se que es tonto pero jo, estas cosas de dar la nota me revientan",28817,854,556,216,12,http://t.co/iGJXK6V59r,0,0,0.00990099,3.87969736,-0.031394411,human
1,0,1,0,0,1,@Laurita_Goomez solo te he dao uno en to el d?a jajanaba,6747,592,254,7636,3,http://t.co/s1SZws5B9A,0,0,0.017857143,3.914673121,0.013497153,human
0,0,0,0,0,1,@alexdelaIglesia la versi?n viendo el de superman debe ser McConaughey simplemente llorando,63440,986,658,161,40,https://t.co/q1KjRsdxHj,0,0,0.010989011,4.136448106,0.046302463,human
1,0,0,0,0,1,Pues queda una semanita;)@lhamenda,6747,592,254,7636,3,http://t.co/s1SZws5B9A,0,0,0.029411765,3.799979385,0.107554121,human
1,0,1,0,0,1,@aledestyles5 se par? ha hacerse la foto cerca del hotel en donde se hospedaba.,3176,1625,1054,8125,4,http://t.co/mNz1YeOiZl,0,0,0.012658228,3.812454272,0.04427379,human
0,0,0,0,0,1,"@AlejanCaballero gracias, un fuerte abrazo para ti tambi?n.",2466,3913,165,156,96,http://t.co/2F7mAXv2Rj,0,0,0.016949153,4.183408416,0.022820584,human
0,0,1,0,0,1,@MariaFresadulce jajjaja lo creo ,28817,854,556,216,12,http://t.co/iGJXK6V59r,0,0,0.03030303,3.619559271,-0.14434945,human
0,0,0,0,1,0,Canales HD cambiar?n de numeraci?n en VTR: N?tese d?nde qued? PlayBoy HD  http://t.co/BC1aWZLnQm,82194,4493,1894,1636,132,http://t.co/vp9W2kMiPH,0.010416667,0,0,4.738264707,0.005799614,human
0,0,0,0,0,0,"Se fue Nasri, entr? Navas.",46114,877,655,6643,5,http://t.co/8RsOkfnMko,0,0,0,3.796217603,-0.0068851,human
0,0,2,0,0,1,@RAHER95 lo twittearon pero los yonkis no ten?an un smartphone,8102,241,273,1067,0,0,0,0,0.016129032,4.18473507,-0.048196872,human
0,0,0,0,0,0,Mejor me pongo mis aud?fonos y que el mundo siga su rumbo.,9898,109,111,7922,2,0,0,0,0,3.994709267,-0.005026371,human
0,0,0,0,1,1,Anoche nos atacaron en @biobio junto otros medios chilenos... dicen que fue por no cubrir el paro de profes en Siria http://t.co/LvnFId3rKe,82194,4493,1894,1636,132,http://t.co/vp9W2kMiPH,0.007194245,0,0.007194245,4.355533344,0.040935529,human
36,0,0,0,1,2,RT @La_SER: El Gobierno no descarta servirse de nuevo de la hucha de las pensiones http://t.co/4yOXkWCfry Informa @RBernardoG,2466,3913,165,156,96,http://t.co/2F7mAXv2Rj,0.008,0,0.016,4.719057556,-0.017283914,human
501,0,0,0,0,1,RT @PibesInfieles: Fijarse cada 10 minutos cuando fue su ?ltima conexi?n en WhatsApp como estilo de vida.,18462,1060,557,2500,2,http://t.co/JnX6hMGM6E,0,0,0.00952381,4.482230099,0.043840115,human
2,0,1,1,1,1,@chemaparis Anaut ha sido la banda sonora hoy de las preguntas de Pati?o en #cadenaser http://t.co/4X0KJGsIC7,2466,3913,165,156,96,http://t.co/2F7mAXv2Rj,0.009174312,0.009174312,0.009174312,4.537261759,0.042592004,human
0,0,0,0,0,0,@Pol_Fiver alg?n d?a yo con tatuajes... ,3176,1625,1054,8125,4,http://t.co/mNz1YeOiZl,0,0,0,4.246439345,-0.096680752,human
179,0,0,0,1,1,"RT @pormisbalones: ""Lo de Orellana merece una sanci?n ejemplar. No se puede tratar as? al c?sped"" Xavi Hern?ndez indignado http://t.co/58mL?",8102,241,273,1067,0,0,0.007142857,0,0.007142857,4.553951831,-0.028016143,human
16,0,0,1,0,2,RT @loserpower: Oiga diputado @gabrielboric ?En su regi?n masturban a otros?  #Vina2015CHV,82194,4493,1894,1636,132,http://t.co/vp9W2kMiPH,0,0.011111111,0.022222222,4.59055858,0.006809115,human
2,0,0,0,0,1,RT @acciotris_: Sigo ri?ndome de esto. http://t.co/UAre4gTy5f,12413,960,513,1258,6,http://t.co/QZofenSIfc,0,0,0.016393443,4.602971461,-0.056231735,human
0,0,1,0,0,0,Que siempre llego a la deshora que me marca el coraz?n y que cuando estamos a solas molesta el caparaz?n.,6747,592,254,7636,3,http://t.co/s1SZws5B9A,0,0,0,3.933657294,-0.019051979,human
0,0,0,0,1,3,"@GERRYES ""@Maukimeshi: As? quedo @gerryes de puro estr?s http://t.co/f8IsBd9P? // exceso de tacos d barbacoa  Puede da?ar la salud :-)",16534,1158,1999,10911,25,0,0.007462687,0,0.02238806,4.730945861,0.036919825,human
40,0,0,0,0,1,RT @__feearless: Poca gente sabe valorar lo que tiene.,6747,592,254,7636,3,http://t.co/s1SZws5B9A,0,0,0.018518519,4.103803882,-0.093250733,human
1,0,0,0,0,0,Alguien se anda haciendo pasar de Edward Norton en Chile. LOL,82194,4493,1894,1636,132,http://t.co/vp9W2kMiPH,0,0,0,4.132003331,-0.007114086,human
1,0,0,0,0,1,RT @californiassays: crowfunding para que pueda hacer el spin-off de dexter.,12413,960,513,1258,6,http://t.co/QZofenSIfc,0,0,0.013157895,4.338040141,-0.008652153,human
0,0,1,0,0,1,"@yanodesemoprimo jajajaj que arrepentido, favea desde el banquillo",8102,241,273,1067,0,0,0,0,0.015151515,4.092727453,-0.027580591,human
0,0,0,0,0,1,"@AnakondAzul falta esperar la confirmaci?n de las compa??as, pero el valor que di viene claramente como unidad",82194,4493,1894,1636,132,http://t.co/vp9W2kMiPH,0,0,0.009090909,4.14828974,0.035150807,human
2,0,0,0,0,1,RT @yasdobrev: Nenes relax con el drama de gh por dios qu? he hecho yo para merecer esto.,12413,960,513,1258,6,http://t.co/QZofenSIfc,0,0,0.011235955,4.16029467,-0.029438423,human
0,0,0,0,0,1,"@Munecasosmivida ayyy, no, ojal? que eso no... Ser?a mal, luego no reconocer?a a Irina, ni nada. ",46114,877,655,6643,5,http://t.co/8RsOkfnMko,0,0,0.010309278,4.13842952,-0.06345417,human
0,0,0,0,0,0,"Por que existe clientes que preguntan por un precio? Quiero trabajar dentro un presupuesto, entonces dime TU.",2755,132,174,37,3,http://t.co/jBMAHT5jpG,0,0,0,4.107455318,0.055742236,human
650,0,0,0,0,1,RT @EsDeDibujos: kung fu panda mejor en 3d ? http://t.co/xTtdnjkR6q,6607,245,151,1103,2,https://t.co/QDQ5vD2Etw,0,0,0.014925373,4.736855608,-0.013264066,human
0,0,1,1,0,0,Flavio haci?ndose pasar como mesero para que Andrea no lo reconozca jajaja ,46114,877,655,6643,5,http://t.co/8RsOkfnMko,0,0.013333333,0,3.932394513,-0.068559183,human
3,0,0,0,0,1,"OMS no quiso declarar emergencia por ?bola, seg?n correos obtenidos por @ap http://t.co/A7rmQQX0dM",82194,4493,1894,1636,132,http://t.co/vp9W2kMiPH,0,0,0.010204082,4.576295371,0.043046287,human
0,0,0,0,0,0,Lo peor es que el tercero del Atl?tico se ve?a venir.,46114,877,655,6643,5,http://t.co/8RsOkfnMko,0,0,0,3.804366928,-0.055280031,human
0,0,0,0,0,2,. @Marvel program? hasta el 2019 pel?culas de superh?roes. La pregunta es: ?aguantar? tanto @TheRealStanLee para esos cameos?,82194,4493,1894,1636,132,http://t.co/vp9W2kMiPH,0,0,0.016,4.276599615,0.020870754,human
0,0,0,0,0,1,@Calle13Oficial maldito cabron deja que llegue a puertorro y comparte!,2323,158,152,744,3,http://t.co/Ctvmxny1Dn,0,0,0.014285714,4.249555876,0.010533125,human
0,0,1,0,0,3,"@delinage @ClaudiaCor_ @WadaLannistarth claro claro, si la veia porque no tenia otra cosa que hacer los martes durante 6 meses, sure ?_?",28817,854,556,216,12,http://t.co/iGJXK6V59r,0,0,0.022058824,4.187698186,-0.020976296,human
840,0,0,0,0,1,RT @HeartlessError: Esto es importante. http://t.co/Byv48NYDrE,17282,242,139,466,16,http://t.co/DhOnHqZNAf,0,0,0.016129032,4.530314457,0.003142221,human
1,0,1,0,0,0,"Arruinandole la vida social a mi twinnie en el extranjero, no tiene precio.",11525,239,431,756,3,http://t.co/1wVeQaMOMy,0,0,0,3.895047777,0.025239176,human
0,0,1,0,0,1,@vettiebooz Haha nada que ver ,9898,109,111,7922,2,0,0,0,0.033333333,3.786569246,-0.116953763,human
7,0,0,0,0,1,RT @HoyPorHoy: El juez Castro quiere que se juzgue a la infanta por delito fiscal y blanqueo en N?os. Lo analizamos con Jos? Antonio Mart?n?,2466,3913,165,156,96,http://t.co/2F7mAXv2Rj,0,0,0.007142857,4.458015087,-0.029767267,human
0,0,1,0,0,1,@mikelemora Bon vent! Te veo en la presentaci?n del libro.,2466,3913,165,156,96,http://t.co/2F7mAXv2Rj,0,0,0.017241379,4.04879215,0.022307539,human
3471,0,0,1,0,1,RT @acuario_hn: Si #ACUARIO te permite que te acerques a su vida y sepas m?s de lo que los dem?s saben es porque eres especial.,6747,592,254,7636,3,http://t.co/s1SZws5B9A,0,0.007874016,0.007874016,4.298487905,-0.013011451,human
0,0,0,0,0,1,@Dimitri_ak47 4 horas de sue?o,8102,241,273,1067,0,0,0,0,0.033333333,4.081727679,0.003899835,human
0,0,0,1,0,0,"#YoConfiesoQue los espa?oles somos gilipollas, sin excepciones.",18492,930,282,7159,7,0,0,0.015873016,0,3.930470948,0.027538919,human
19,0,0,0,0,1,RT @_ArteDeLaGuerra: El ?nico medio de salir ganando de una discusi?n es evitarla. - Dale Carnegie,8102,241,273,1067,0,0,0,0,0.010204082,4.291578848,0.016499534,human
0,0,0,0,0,0,"A ver, la filtraci?n tiene un fin, y es que la escuchemos. ?No? Pregunto, porque mis dudas son muy grandes.",3176,1625,1054,8125,4,http://t.co/mNz1YeOiZl,0,0,0,4.28719473,0.023472518,human
47,0,0,0,1,1,RT @meneame_net: Islandia construir? su primer templo a dioses n?rdicos en 1.000 a?os https://t.co/ziJShKRsfN http://t.co/WK0jtlOccf,17282,242,139,466,16,http://t.co/DhOnHqZNAf,0.007575758,0,0.007575758,4.737645897,0.022802097,human
0,0,2,0,0,1,"@MariiaExpositoD otro beso pa ti tambi?n, y que sonrias que ella nunca querr?a verte triste...",6747,592,254,7636,3,http://t.co/s1SZws5B9A,0,0,0.010638298,4.204731269,-0.059708859,human
0,0,2,0,0,2,@FCFSeleccionCol @FALCAO la que nos meti? al mundial,6705,341,185,1012,4,0,0,0,0.038461538,4.204469527,0.06250992,human
31,0,0,1,0,1,RT @JuanraLucas: Alguien ha puesto en el C?rculo de Bellas Artes de Madrid un restaurante de precios accesibles y calidad m?s que acepta ...,2466,3913,165,156,96,http://t.co/2F7mAXv2Rj,0,0.007142857,0.007142857,4.269450959,0.035431142,human
1,0,0,0,1,0,"Tom?s Mosciatti: ""Guido Girardi la hizo otra vez? http://t.co/fuyYB4CN23",82194,4493,1894,1636,132,http://t.co/vp9W2kMiPH,0.013888889,0,0,4.697159723,0.013152227,human
0,0,0,0,1,0,Siesta time (@ Los Leones / El Vergel) http://t.co/pOPDUxS,2755,132,174,37,3,http://t.co/jBMAHT5jpG,0.017241379,0,0,4.502305297,0.021173249,human
0,0,0,0,1,0,?Quieres una piel m?s suave? ?Mommy's Memorandum recomienda Nerium! http://t.co/UZgAsDOwgg http://t.co/DwFDa9Xh4k,59543,4126,4094,2170,195,http://t.co/8FoNzxwfBu,0.008849558,0,0,4.901079827,0.02235658,human
1,0,0,0,0,1,"RT @AndreaLopez_3: Por aqui la verdades duelen,las mentiras joden,te invito a un crucero por mis lagunas mentales,sumergete",8102,241,273,1067,0,0,0,0,0.008130081,4.327172036,-0.000967918,human
0,0,0,0,0,1,"@Americuchita o sea, el tipo es dentro de todo, algo conocido. Si bien es far?ndula pura y dura LUN se suma una vez m?s a lo que 100pre sold",82194,4493,1894,1636,132,http://t.co/vp9W2kMiPH,0,0,0.007142857,4.317843189,0.050285713,human
17,0,0,0,0,1,"RT @Efemerides_es: Un d?a como hoy, en 1941, nac?a el historietista Iv?, creador de ""Makinavaja"" e ""Historias de la Puta Mili"". http://t.co?",17282,242,139,466,16,http://t.co/DhOnHqZNAf,0,0,0.007142857,4.66866522,0.026269321,human
0,0,0,1,0,0,#ConEsteCalor estar?a para que la vecina me invite a la pileta ;),6607,245,151,1103,2,https://t.co/QDQ5vD2Etw,0,0.015384615,0,3.954147994,-0.005534393,human
3,0,0,0,0,2,"RT @AlertaNews: Al menos 4 muertos, entre ellos atacante que tom? rehenes, en tienda kosher de Par?s. -@ap",82194,4493,1894,1636,132,http://t.co/vp9W2kMiPH,0,0,0.018867925,4.257869514,-0.015986243,human
0,0,0,0,0,1,"@Real_Liam_Payne as? aunque quiera y me lo proponga, no puedo odiarte ",3176,1625,1054,8125,4,http://t.co/mNz1YeOiZl,0,0,0.014285714,4.136716306,-0.049380951,human
0,0,0,0,0,0,"Si no estoy muy cansado, cuando llegue a casa me voy a hacer huevos rotos con patatas.",1767,98,154,14,6,http://t.co/DE0liNQlOJ,0,0,0,3.938274629,-0.040390008,human
4341,0,0,0,1,1,RT @Rubiu5: El fucking amo LVL 100 http://t.co/rUVrTYAhVW,6607,245,151,1103,2,https://t.co/QDQ5vD2Etw,0.01754386,0,0.01754386,4.80357362,-0.073413615,human
1,0,0,0,0,0,Que calor que haceee!!,6607,245,151,1103,2,https://t.co/QDQ5vD2Etw,0,0,0,3.351953074,-0.067211423,human
2,0,0,0,0,1,RT @SdeSarandonga: Aplaudo a los guionistas de How To Get Away With Murder eso s? que es darle un giro a la trama madre de dios.,12413,960,513,1258,6,http://t.co/QZofenSIfc,0,0,0.0078125,4.220646958,0.012861448,human
0,0,0,0,0,1,"@theplatopus universal instantiation, aka universal elimination.",1055,308,1006,392,3,http://t.co/3rQRZikBzs,0,0,0.015625,3.901864454,0.033488192,human
0,0,0,0,0,0,Tengo la pantalla del movil llena de spray y ok,6747,592,254,7636,3,http://t.co/s1SZws5B9A,0,0,0,3.699262054,0.086956855,human
1,0,0,0,0,1,RT @_harrryyy: Am I unapproachable ?,43936,1271,1993,13514,5,http://t.co/L26Ghfr4Ig,0,0,0.027777778,4.159799224,0.038849226,human
84,0,0,0,0,1,RT @8Fact_Footballl: El Clasico All-time Top Scorers1: Messi (21)2: Di St?fano (18)3: Ra?l (15)4: Cristiano Ronaldo (15)*,94769,1477,908,126,1,0,0,0,0.008264463,4.783054073,-0.025055791,human
3,0,0,0,0,3,"RT @libroscom: Empezando la correcci?n de Cr?nicas de Paname @Chemaparis, con el pr?logo de @MontseHuffPost sobre los corresponsales http:/?",2466,3913,165,156,96,http://t.co/2F7mAXv2Rj,0,0,0.021428571,4.449927344,0.015980856,human
0,0,0,0,0,0,Estoy leyendo el c?mic de Los Proyectos Manhattan de Hickman y me est? gustando bastante.,17282,242,139,466,16,http://t.co/DhOnHqZNAf,0,0,0,4.152497578,-0.011269683,human
0,0,0,0,0,1,"@GcoonX fuuuuck yo no puedo XD me aburro muy r?pido, por eso nunca intento ganar los DH hahaha es jugar mucho tiempo",12987,273,116,17132,1,http://t.co/B3FkCIoZaC,0,0,0.00862069,4.232986511,-0.05295328,human
1651,0,0,1,0,1,RT @capricornio_hn: #CAPRICORNIO es independiente porque conoce lo que es capaz de hacer sol@...Se llama confiar en uno mismo,6607,245,151,1103,2,https://t.co/QDQ5vD2Etw,0,0.008,0.008,4.476905931,-0.035897618,human
1,0,0,1,1,2,RT @Barbara_Fraser: Casta?a: Un negocio con ra?ces en el bosque tropical de la rReserva Tambopata en #Peru. http://t.co/uL0ikpcXma My story?,1313,243,832,117,10,https://t.co/8pMy9ZgSGG,0.007142857,0.007142857,0.014285714,4.642483746,-0.001392746,human
646,0,0,0,0,1,"RT @perezreverte: Si hubiera un proceso judicial sobre Educaci?n en Espa?a, acabar?an en la c?rcel varios presidentes de gobierno y una vei?",1767,98,154,14,6,http://t.co/DE0liNQlOJ,0,0,0.007142857,4.22408125,0.031605519,human
0,0,0,0,1,0,?Publica una foto de tu personaje de ciencia ficci?n favorito! ? :) http://t.co/jhwoQIKq9g,6607,245,151,1103,2,https://t.co/QDQ5vD2Etw,0.011111111,0,0,4.586973203,0.041988594,human
0,0,0,1,0,0,Samuel va al Palenque y Patricia lo ve. #TierraDeReyes,46114,877,655,6643,5,http://t.co/8RsOkfnMko,0,0.018518519,0,4.029678994,0.100222064,human
0,0,0,0,0,1,"@Criistvs pero est? ejemplificando si una relaci?n sexual com?n n/consentida, es tambi?n violaci?n. S?, lo es, pero es distinto el sentido.",82194,4493,1894,1636,132,http://t.co/vp9W2kMiPH,0,0,0.007194245,4.201792604,0.048958955,human
477,0,0,1,0,2,RT @realmadrid: El jugador escondido es: @ToniKroos ?Enhorabuena a los que han acertado! #HalaMadrid http://t.co/PjrZgwpd6J,46114,877,655,6643,5,http://t.co/8RsOkfnMko,0,0.008130081,0.016260163,4.690766718,-0.022569745,human
1176,0,0,1,0,1,RT @TheRealMikeEpps: 50 Shades... #emojiupdate http://t.co/sNI8F1gH4b,4120,267,241,896,2,0,0,0.014492754,0.014492754,4.918104667,-0.054610312,human
0,0,0,0,0,0,"(Los emojis de Android no tienen sexo y por eso, son mejores. Adem?s de kawai)",82194,4493,1894,1636,132,http://t.co/vp9W2kMiPH,0,0,0,3.959349459,0.058922439,human
0,0,0,0,0,0,"Van pasando d?as y crece este amor, sin importar el mundo o no.",6747,592,254,7636,3,http://t.co/s1SZws5B9A,0,0,0,3.901594908,0.017567234,human
145,0,0,0,0,1,RT @secoweedcodein: a mi eso de mujeres y hombres me come toa la polla,8102,241,273,1067,0,0,0,0,0.014285714,3.962350852,-0.051897755,human
56,0,0,0,1,1,RT @SofiaVergara: Gracias Women's Health!!! Luv my sexy cover!! http://t.co/cRFey6IXLE,811,34,351,656,0,0,0.011627907,0,0.011627907,4.898088266,-0.009771025,human
0,0,0,0,0,0,"Fuiste tu, de mas esta decir que sobra decir tantas cosas",18462,1060,557,2500,2,http://t.co/JnX6hMGM6E,0,0,0,3.705269077,-0.017241388,human
0,0,0,1,0,0,"Isadora va ver a Arturo, y Patricia va a ver a Andrea ",46114,877,655,6643,5,http://t.co/8RsOkfnMko,0,0.018518519,0,3.557754115,0.118103725,human
2161,0,0,0,0,1,RT @elcosodelapizza: La peor infidelidad te la hace tu compa?ero de banco cuando llegas tarde al curso.,6607,245,151,1103,2,https://t.co/QDQ5vD2Etw,0,0,0.009708738,4.154209145,-0.031779235,human
0,0,0,0,0,0,Y solo dorm? tres horas y media,6607,245,151,1103,2,https://t.co/QDQ5vD2Etw,0,0,0,3.63098502,0.011097606,human
0,0,0,0,0,1,"@luciadiperez @nononuts Te dir? qu? unos amigos que estaban por all?, han abandonado y se han pirado a Alicante, en vista del tiempo, jaja",1767,98,154,14,6,http://t.co/DE0liNQlOJ,0,0,0.007246377,4.230245289,0.027104097,human
1964,0,0,0,0,1,"RT @Todo_Bonches: Si haces algo mal te critican, si haces algo bien, buscan el error para criticarte.",6747,592,254,7636,3,http://t.co/s1SZws5B9A,0,0,0.00990099,4.198839672,-0.053225756,human
1,0,0,1,0,1,RT @Adagioteaschile: ?Ya no queda nada! ,18035,1620,591,361,72,http://t.co/laTO6ixXFe,0,0.025,0.025,4.15869497,-0.109383571,human
0,0,0,0,0,1,"@Ferchozaki oh ovo haha bueno xDDD en realidad no me parece malo, de hecho me parece bien y genial que los papas les den ese gusto o3o",12987,273,116,17132,1,http://t.co/B3FkCIoZaC,0,0,0.007462687,4.107142573,-0.032933711,human
4,0,0,1,1,1,Alcalde de Isla de Pascua se enter? por periodistas de la @biobio que evacuaban por amenaza de tsunami  http://t.co/isYbUqc8aU #theOnemis,82194,4493,1894,1636,132,http://t.co/vp9W2kMiPH,0.00729927,0.00729927,0.00729927,4.425797962,0.014519619,human
60,0,0,0,1,1,RT @AristeguiOnline: 39 migrantes rescatados en casa de seguridad del Estado de M?xico http://t.co/dIhCc6ZXD3,3647,1829,869,116,98,0,0.009174312,0,0.009174312,4.656086295,0.000390443,human
0,0,0,0,1,1,Nueva y vieja pol?tica http://t.co/oHoJrJWbZg v?a @La_SER,2466,3913,165,156,96,http://t.co/2F7mAXv2Rj,0.01754386,0,0.01754386,4.699044567,-0.013967749,human
2,0,0,0,0,1,RT @BreennGomez: Menos organizacion,6607,245,151,1103,2,https://t.co/QDQ5vD2Etw,0,0,0.028571429,3.976010789,-0.112118328,human
1,0,0,0,0,3,RT @PauuOrozco: @p_albar @VanessaBeniteez que hueva,18462,1060,557,2500,2,http://t.co/JnX6hMGM6E,0,0,0.058823529,4.390384597,-0.078987566,human
0,0,0,0,0,0,La vida es puta como un gui?n escrito por los hermanos Coen,8102,241,273,1067,0,0,0,0,0,3.984848223,0.000169266,human
0,0,0,0,1,0,"Casualidades de la vida, or?genes completamente distintos...http://t.co/PuUEou9A3h",1767,98,154,14,6,http://t.co/DE0liNQlOJ,0.012195122,0,0,4.550588708,0.017331383,human
1,0,3,1,0,0,Andrea le dijo a Samuel que lo quiere! #TierraDeReyes,46114,877,655,6643,5,http://t.co/8RsOkfnMko,0,0.018867925,0,3.964072465,-0.064878793,human
165,0,0,0,1,1,RT @thalia: Ag?rrate como puedas que hoy es lunes!!!,2285,58,138,142,4,0,0.019230769,0,0.019230769,4.342186055,-0.031758567,human
1,0,1,0,0,1,@inma_villar ya veremeos ya... Jajajajaja que me parece muy fuerte lo que estais haciendo y yo aqui en el sobre jajajajajajajaja,6747,592,254,7636,3,http://t.co/s1SZws5B9A,0,0,0.0078125,4.010835925,-0.085664724,human
0,0,0,0,0,1,@NeuerFC fuck sake ahora quiero comer helado . tu me antojaste,6705,341,185,1012,4,0,0,0,0.016129032,4.097848182,-0.032614044,human
85,0,0,1,0,1,RT @chemaalonso: Una petici?n que me lleg? hace unos d?as y no hab?a visto? }:S #buscanhackers http://t.co/pMfXY0wdSi,17282,242,139,466,16,http://t.co/DhOnHqZNAf,0,0.008547009,0.008547009,4.743670118,-0.021590484,human
0,0,0,0,0,3,"Gbemisola ni RT @miz_khunby: Wa gbemi ""@BolutifeLORDson: @miz_khunby losun""",94769,1477,908,126,1,0,0,0,0.04,4.626965817,-0.073443888,human
2425,0,0,0,0,1,"RT @TuFraseDisney: RT s? jugaste al ""Kingdom Hearts"" y forma parte de tu infancia. http://t.co/7QRigYCscK",6747,592,254,7636,3,http://t.co/s1SZws5B9A,0,0,0.00952381,4.744075457,-0.000985019,human
